1,58
1,5
2,118
1,12
1,2
1,11
1,15
2,122
1,54
1,44
1,34
1,4
1,89
1,9
1,9
1,8
1,18
1,6
1,2
1,8
1,7
1,8
2,150
1,16
1,37
2,119
1,9
1,2
1,2
1,10
1,24
1,97
1,9
2,156
1,11
1,48
1,15
1,5
1,2
1,96
1,2
1,66
1,9
1,67
1,2
1,40
1,9
1,78
1,3
1,76
1,17
1,12
1,7
1,80
2,132
2,114
1,57
1,10
1,2
3,209
2,125
1,2
1,2
1,2
1,5
1,44
1,2
1,4
1,16
1,12
1,10
1,17
1,4
1,20
1,2
1,13
2,100
1,96
1,10
1,23
1,85
1,76
2,127
1,95
1,22
1,22
2,122
1,14
1,63
1,68
1,15
1,5
2,148
1,17
1,17
1,9
1,66
1,11
1,11
1,13
1,83
1,19
1,5
1,8
1,24
2,103
1,12
2,126
1,11
1,17
1,19
1,93
1,19
1,3
1,2
1,3
1,2
1,82
1,45
1,82
1,98
2,108
1,95
1,15
1,10
2,105
1,14
1,80
1,84
1,19
1,83
1,16
2,112
2,133
2,125
2,172
1,80
1,73
1,7
1,70
1,19
1,81
1,84
1,8
2,107
1,71
1,70
2,141
1,28
2,110
3,295
1,14
1,79
2,181
1,13
1,61
1,2
2,109
2,113
1,6
1,27
1,73
1,78
1,3
1,21
1,2
1,19
1,59
1,24
1,25
1,71
1,45
1,38
1,21
1,13
1,7
1,2
2,112
2,125
1,7
1,17
1,22
2,136
1,65
1,11
2,175
1,15
1,68
1,12
1,17
1,69
1,26
1,60
1,2
1,70
1,12
1,81
1,7
2,176
2,108
1,13
1,4
1,23
1,24
1,22
2,106
1,83
1,24
1,11
1,85
2,152
1,53
2,153
1,10
1,82
1,23
1,17
1,2
1,98
2,150
1,70
1,26
1,69
1,22
2,106
1,84
1,18
2,112
1,87
1,8
2,149
1,18
1,93
1,20
1,7
1,12
1,21
2,142
1,22
1,23
2,146
1,82
1,80
1,8
1,3
2,133
1,63
1,52
1,78
1,16
1,17
1,94
1,20
1,6
1,71
1,64
1,21
2,177
2,138
1,76
1,89
1,87
1,20
1,27
1,8
1,10
1,16
1,5
2,155
2,106
2,148
1,14
1,12
1,60
1,89
1,71
2,110
1,60
1,17
2,120
2,128
1,11
1,22
1,21
2,115
1,79
2,135
1,89
1,10
1,86
2,100
1,9
1,79
1,14
1,14
1,86
2,119
1,5
1,4
1,16
1,79
1,15
2,112
1,96
2,155
2,113
1,64
1,14
2,110
1,3
1,25
1,20
1,31
1,19
1,21
1,7
2,112
1,9
1,12
1,71
1,20
2,102
2,117
1,15
2,179
2,102
1,82
1,15
1,89
1,8
1,12
1,15
1,92
2,180
1,16
1,23
1,70
1,14
2,155
1,85
1,19
1,20
1,23
1,14
1,19
1,12
1,26
2,104
1,61
1,79
2,128
1,97
1,18
2,116
2,108
2,128
1,13
1,17
1,9
1,25
1,18
2,120
1,27
1,34
2,135
1,27
1,9
1,84
2,103
1,14
1,24
1,10
2,124
1,83
1,94
1,8
1,95
1,85
1,21
2,171
1,91
1,18
1,28
1,24
1,24
1,67
1,20
1,19
1,22
2,114
2,114
1,19
1,79
1,2
1,13
1,94
1,19
1,6
1,54
1,5
1,15
1,10
1,63
2,115
1,17
1,9
1,22
2,130
2,100
1,14
2,158
1,18
1,68
2,138
1,89
2,103
1,9
1,18
2,118
2,100
2,154
1,12
2,113
1,30
1,12
2,150
2,125
1,2
1,24
2,115
1,20
2,131
1,28
2,100
1,8
1,18
2,163
1,19
1,14
1,19
1,19
1,21
1,23
1,3
1,92
1,5
1,12
1,93
1,77
1,23
1,28
1,2
1,57
1,55
1,30
1,98
1,82
1,26
1,15
1,20
1,12
1,6
1,19
1,14
1,99
1,94
1,2
1,55
1,70
1,31
1,84
1,4
1,2
1,79
2,128
1,4
2,106
2,149
1,18
2,119
1,63
1,12
1,60
1,4
1,85
1,5
1,13
1,79
1,56
1,23
1,5
1,3
1,91
1,9
1,23
1,25
1,25
1,91
2,112
1,73
1,11
2,104
1,82
1,30
1,19
1,26
2,171
1,5
1,4
1,87
1,22
1,15
1,80
1,19
2,152
2,121
1,97
1,9
1,13
1,20
1,22
2,120
1,5
1,20
2,105
1,21
1,9
1,16
2,116
2,167
2,154
1,20
2,102
2,164
1,18
1,18
1,3
1,33
1,2
2,100
1,21
1,20
1,21
1,25
2,113
1,38
2,121
1,26
1,23
2,105
1,3
1,9
1,25
1,27
1,24
2,118
1,10
1,93
2,111
2,118
1,11
1,5
1,7
1,59
2,198
1,14
1,78
1,13
1,67
1,11
1,67
1,13
1,66
1,16
1,73
2,126
1,25
1,67
1,17
1,4
1,2
1,17
1,19
1,6
1,14
1,2
1,17
1,26
1,15
1,15
1,82
2,170
1,19
1,67
1,20
1,31
1,8
2,103
1,27
1,13
1,71
1,61
1,30
2,189
2,109
2,116
1,21
1,22
1,14
1,89
1,10
1,19
1,24
2,112
2,107
1,3
1,29
2,101
2,136
1,23
1,88
1,11
1,24
1,85
1,45
1,10
1,20
1,99
1,2
1,2
1,76
1,9
1,2
1,4
1,18
1,19
2,100
1,27
2,112
1,20
1,89
1,19
1,17
1,15
1,13
1,76
1,28
1,3
1,11
1,86
2,112
2,149
2,121
1,90
1,19
1,13
1,7
1,93
2,139
1,6
2,133
2,135
1,10
1,13
1,97
1,3
1,16
1,19
2,123
1,83
1,35
1,19
1,75
1,89
1,23
1,12
1,9
1,22
1,99
1,11
1,12
1,73
1,83
1,69
1,11
2,100
1,89
1,5
1,52
1,13
2,108
1,15
1,21
2,173
1,8
1,61
1,10
1,23
1,93
1,2
1,83
1,24
1,22
1,13
1,86
1,10
1,62
1,92
1,9
1,19
1,80
1,98
1,64
1,11
1,12
1,35
2,119
1,74
2,121
1,27
1,18
1,22
1,7
1,15
1,17
1,18
1,16
1,16
1,84
1,22
2,100
1,17
1,2
1,16
1,90
1,14
1,71
1,25
1,6
1,14
1,17
2,113
1,9
2,136
1,8
2,132
1,13
2,154
1,8
2,119
2,111
1,29
1,73
1,4
2,133
1,66
1,15
1,6
1,10
1,29
2,141
1,11
1,26
1,25
1,19
2,119
1,2
1,86
1,8
2,130
2,150
1,34
2,169
1,16
1,66
2,104
2,146
1,42
1,16
1,28
1,11
1,14
1,33
1,30
1,61
1,31
1,86
4,615
2,119
1,31
1,5
2,179
1,12
1,17
1,68
1,16
1,20
1,22
1,81
1,26
1,23
1,28
1,16
1,17
1,10
1,89
1,31
1,4
2,103
2,106
1,2
2,130
2,106
1,9
1,13
1,4
1,11
1,11
1,14
2,184
1,23
2,126
1,99
1,9
1,19
1,80
1,6
1,90
2,125
1,14
1,18
1,26
1,91
2,106
1,69
2,100
1,80
2,123
1,90
1,14
1,60
1,7
1,13
1,97
1,74
1,34
1,76
1,31
1,17
1,16
1,2
2,120
2,100
2,116
1,19
1,13
1,23
2,108
1,26
1,22
1,25
1,95
1,74
1,96
1,72
1,77
1,16
1,85
1,70
1,67
1,93
2,184
1,27
1,83
1,6
2,143
1,23
1,2
1,3
1,75
1,16
2,151
1,20
2,100
1,11
1,92
1,81
1,10
1,13
1,20
2,169
1,84
2,113
1,81
1,18
1,16
1,46
2,152
1,8
2,147
1,77
1,70
1,12
1,12
2,114
1,3
1,12
2,177
1,37
1,12
1,7
1,82
1,67
1,25
1,8
1,3
1,2
1,71
2,100
1,19
1,16
1,18
1,63
1,79
1,82
1,73
1,88
1,95
1,16
1,20
1,12
1,80
1,79
1,13
1,10
1,13
1,69
1,77
1,54
1,14
1,20
1,90
1,10
1,16
1,68
1,5
1,19
1,95
1,68
1,6
1,61
1,34
1,85
1,24
1,18
2,111
1,8
2,120
1,83
1,83
2,126
1,65
1,15
1,94
1,19
1,31
1,84
1,19
1,19
1,19
1,18
2,156
1,13
1,67
1,24
1,20
1,75
1,12
1,65
1,9
2,114
2,110
1,77
2,162
1,98
1,21
1,86
1,20
2,100
1,18
1,26
1,84
2,104
1,20
1,81
1,68
2,137
2,118
1,97
1,21
1,8
1,16
2,109
1,70
1,11
1,8
1,85
1,4
1,90
1,88
1,2
1,69
1,12
2,199
1,4
1,12
1,67
2,149
1,13
1,96
1,75
1,9
1,97
1,23
2,150
1,5
1,10
1,68
1,73
1,76
2,168
1,10
2,107
1,63
1,25
2,194
1,5
1,69
1,70
1,80
1,16
1,9
1,5
1,5
1,89
1,11
1,15
1,67
1,85
1,5
2,130
2,107
1,12
1,2
1,5
1,21
1,97
1,93
1,8
1,10
1,14
2,155
1,95
1,20
1,13
1,82
1,73
1,69
1,24
1,72
2,114
1,13
1,90
1,14
1,21
1,90
1,85
1,91
1,82
1,8
1,9
1,30
1,3
2,125
1,16
1,17
1,14
1,2
2,142
1,17
2,106
1,80
1,91
2,155
1,22
2,105
1,67
1,83
1,9
1,88
1,92
2,107
2,101
2,100
1,72
1,99
1,98
2,128
1,82
1,17
2,121
2,137
1,93
1,18
1,86
1,59
1,10
1,18
1,47
1,65
2,167
2,106
1,77
2,134
1,14
1,82
1,30
2,132
3,234
1,18
1,10
2,156
1,28
